,ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default
25761,22725,34,1,1,1,20,3,0,0,0,0,0,273,302,316,317,335,362,0,0,0,0,0,0,1
25762,22729,3,1,2,2,28,4,4,4,4,3,3,6661,6807,6528,7561,7321,7808,1143,0,2169,0,1755,0,1
25763,22741,13,1,3,1,22,4,5,4,4,3,3,7283,6974,6724,7683,7514,7864,0,0,2097,0,1755,0,1
25764,22743,7,1,2,2,20,2,2,2,2,2,2,14728,14666,14436,12994,9648,9549,3088,6353,2017,1378,1755,2417,1
25765,22745,3,1,1,2,15,4,4,4,2,2,2,8026,8369,8282,8775,8908,8897,2499,0,1269,886,912,1005,1
25766,22750,12,1,3,1,15,2,2,2,2,2,2,4571,4716,4926,5195,5287,5262,830,856,1045,413,412,412,1
25767,22754,3,1,2,1,14,4,5,4,4,3,3,8807,8517,8338,8685,8565,8769,0,1592,857,0,1779,0,1
25768,22756,6,1,2,3,12,1,1,1,4,1,1,2611,831,561,552,574,612,535,262,0,357,347,2042,1
25769,22757,23,1,1,1,13,4,4,4,4,3,3,19377,19175,19076,18847,18461,18168,4957,4938,4468,4219,4187,4171,1
25770,22759,13,1,2,1,21,4,4,4,2,2,2,17879,17716,17464,17304,16194,15612,4213,0,3411,2963,3130,2837,1
25771,22771,5,1,3,1,18,4,4,4,4,3,2,9619,9724,10011,10481,10442,10346,1432,1592,1022,0,1129,1122,1
25772,22783,2,1,2,1,21,2,2,2,2,2,4,3410,3642,3856,4204,4497,4505,778,784,1006,792,128,0,1
25773,22791,5,1,2,1,9,2,2,2,2,2,3,8421,8514,8874,9573,10208,12968,1095,1414,1769,2203,0,1780,1
25774,22793,7,1,2,2,9,4,4,4,2,2,3,5673,5845,5617,5909,6232,6069,1336,0,1144,1298,0,1275,1
25775,22797,7,1,1,2,13,4,4,4,4,3,3,11135,11280,11274,12101,12215,12218,1619,0,3117,1783,1755,1760,1
25776,22804,4,1,2,2,23,4,4,4,4,3,3,10169,10250,10552,11115,11262,11153,1193,1773,1915,1784,1452,1441,1
25777,22805,13,1,2,1,26,1,1,1,1,1,0,1701,314,1818,968,116,74,2402,2375,857,834,0,1763,1
25778,22809,2,1,2,1,22,2,2,2,2,2,2,6331,6531,6035,6047,6165,5231,1200,921,1053,485,419,489,1
25779,22824,14,1,1,2,4,3,0,0,1,1,1,211,109,89,643,403,191,0,0,2511,0,0,0,1
25780,22832,3,1,3,1,22,4,2,2,2,2,2,9483,9332,7401,6020,5982,5915,1338,1160,1370,653,665,500,1
25781,22842,34,1,1,2,21,0,0,0,0,0,0,622,7447,5733,317,5243,1541,6091,5726,0,4936,1626,5051,1
25782,22853,26,1,1,2,8,4,4,1,1,1,2,778,557,566,554,853,616,0,267,336,737,0,349,1
25783,22858,11,1,2,2,12,2,2,2,2,2,2,16756,16573,16527,16472,15731,15569,3715,2923,3393,2699,2737,4207,1
25784,22863,28,1,2,1,23,2,2,1,1,0,0,510,302,827,317,335,362,0,515,0,0,0,0,1
25785,22864,22,1,2,2,17,1,1,1,1,1,1,7810,3018,2672,1319,3869,2509,3879,3412,1456,4428,3070,4658,1
25786,22868,30,1,1,1,13,4,2,2,4,2,2,14881,14514,14285,13084,12116,6067,2430,3338,67,2577,3408,3424,1
25787,22869,16,1,1,2,9,0,0,0,0,1,1,1541,970,975,949,5077,5011,660,645,857,4892,1118,5635,1
25788,22870,32,1,2,2,5,3,5,4,4,3,2,20432,20076,19772,19382,18856,18507,4760,0,5876,0,4802,4779,1
25789,22879,3,1,2,2,14,4,4,2,2,2,2,8408,8175,8468,8960,9061,9071,0,1356,1561,908,939,2575,1
25790,22881,18,1,1,2,13,2,2,2,2,2,3,15689,15790,15895,16041,16060,15723,3592,3541,3593,4219,0,3770,1
25791,22882,9,1,2,1,24,4,4,4,4,3,3,11503,11665,11617,12462,12606,12598,1619,0,2995,1783,1755,1843,1
25792,22883,3,1,2,1,16,5,5,5,4,2,2,8902,9109,9240,9355,9456,9900,1619,645,0,933,1844,1358,1
25793,22884,19,1,2,2,19,2,2,2,2,2,2,19308,19050,18469,18156,17746,17424,4747,4581,4405,3385,3369,3575,1
25794,22885,24,1,1,2,10,4,2,2,2,2,2,19242,19046,18897,18704,18348,18088,4776,4279,4321,4100,4176,4123,1
25795,22890,13,1,3,1,22,2,2,2,2,2,2,17748,17646,17499,16134,15925,15658,4345,3804,3353,2919,2775,2988,1
25796,22891,3,1,2,1,17,2,2,4,2,2,3,1770,2729,1948,2108,2260,1520,3088,0,1769,1783,0,1687,1
25797,22902,32,1,1,1,17,4,4,0,0,0,0,1806,302,316,317,335,362,0,0,0,0,0,0,1
25798,22905,9,1,2,1,12,2,2,2,4,2,2,8793,8585,14460,13353,12255,11607,1050,6512,91,1624,1602,3588,1
25799,22908,36,1,1,1,12,2,1,1,1,1,1,15559,14290,6507,6616,10191,10074,6632,5871,5646,5541,5458,5708,1
25800,22929,10,1,1,2,17,4,4,4,4,3,3,10410,10361,10837,11310,11394,11323,355,2736,1328,1378,1370,1760,1
25801,22930,26,1,1,1,11,0,0,0,0,0,0,273,302,316,317,335,1162,0,0,0,0,1073,0,1
25802,22946,36,1,2,1,26,2,2,2,2,2,2,16426,15496,15398,15252,14911,14788,2412,2356,2440,2349,2383,2410,1
25803,22951,21,1,1,2,13,3,4,4,1,1,0,2432,1577,316,501,407,734,0,0,269,135,493,0,1
25804,22956,0,1,2,2,10,2,2,2,0,0,0,4668,4598,316,317,335,362,1045,0,0,0,0,0,1
25805,22958,6,1,2,1,11,3,4,2,2,2,2,13800,13324,13555,13772,10168,9315,0,2481,2559,1062,1118,1107,1
25806,22961,5,1,2,2,26,4,4,4,4,3,3,11144,11354,11332,11889,9464,9069,1918,0,2212,0,1612,0,1
25807,22964,6,1,2,2,10,4,4,4,4,2,1,13408,13186,13525,10678,6501,14557,0,3076,33,2459,5568,3370,1
25808,22965,21,1,1,2,11,3,1,4,4,1,1,273,339,320,317,352,373,68,0,0,42,23,0,1
25809,22966,7,1,3,2,21,2,2,4,2,2,2,14450,14600,14429,14511,12352,11874,4041,0,2511,933,1370,1760,1
25810,22971,2,1,2,1,27,3,0,0,0,0,0,273,302,316,317,335,362,0,0,0,0,0,0,1
25811,22972,23,1,2,1,24,1,1,1,1,1,1,526,569,582,569,593,631,299,282,355,380,370,514,1
25812,22977,30,1,3,1,11,0,0,0,0,0,0,273,302,316,317,335,362,0,0,0,0,0,0,1
25813,22978,10,1,3,1,22,4,4,2,2,2,2,16602,16287,16395,16354,12925,14119,0,3541,2262,2144,5466,2147,1
25814,22983,14,1,2,1,16,1,1,1,1,1,1,466,505,514,1252,527,1341,233,214,1343,295,1316,284,1
25815,22997,6,1,2,3,18,3,3,0,0,0,0,13495,66,72,54,108,362,0,0,0,1783,1755,0,1
25816,22998,17,1,1,1,14,4,4,4,4,3,3,17944,17767,17596,17712,17397,17208,3500,1592,5131,3679,3612,3583,1
25817,23000,21,1,1,1,10,0,0,0,0,0,0,9719,4262,3686,11032,4225,10416,5027,4615,6100,4626,5488,0,1
25818,23002,20,1,2,2,13,4,4,4,4,3,3,14674,14712,14565,14904,14565,14587,2635,0,4077,0,3545,2723,1
25819,23006,3,1,3,1,19,4,4,4,2,2,2,6311,6996,6739,6886,6559,5849,2623,0,1339,562,450,726,1
25820,23008,4,1,2,2,16,3,4,4,4,3,3,3853,3638,5693,5644,6782,6563,0,4652,0,3011,0,3770,1
25821,23021,18,1,2,2,7,3,4,4,2,2,2,19115,19038,18599,18078,17287,17078,5724,273,3697,3441,3421,3580,1
25822,23036,3,1,2,2,18,0,0,0,0,0,0,1761,1668,1647,666,1673,747,1832,1808,483,1962,509,506,1
25823,23038,6,1,1,2,10,1,2,1,4,3,3,1867,2291,880,364,590,516,1619,587,0,269,0,3937,1
25824,23042,23,1,2,1,18,0,0,0,0,0,0,273,302,316,317,335,362,0,0,0,0,0,0,1
25825,23046,5,1,2,1,23,4,4,4,2,2,2,8666,9300,9067,8873,8872,8903,2838,0,1328,933,1118,1101,1
25826,23069,8,1,3,1,26,1,1,4,1,1,1,510,831,561,552,574,612,535,262,331,357,347,2023,1
25827,23073,12,1,1,2,8,2,2,2,4,2,2,3427,4253,4904,4816,5526,5940,2402,2171,0,2459,1755,0,1
25828,23080,20,1,1,2,10,3,0,0,0,0,0,273,302,316,317,335,362,0,0,0,0,0,0,1
25829,23084,2,1,3,2,24,2,2,2,2,2,2,5710,5932,6238,6841,7000,7198,1206,1592,1769,628,796,913,1
25830,23085,17,1,1,2,19,0,0,0,0,0,0,273,302,1530,317,494,525,0,1573,0,251,239,1016,1
25831,23091,3,1,2,2,25,2,2,4,4,3,2,7230,7734,7665,8892,8768,8737,2698,0,3950,0,929,1275,1
25832,23100,8,1,2,1,26,4,2,2,2,2,2,15333,15305,15142,13969,12133,12077,2493,2847,2568,1783,1755,2059,1
25833,23106,11,1,2,1,10,1,4,4,1,1,1,799,866,582,569,593,631,299,0,355,380,370,369,1
25834,23109,32,1,2,1,14,1,1,1,1,2,2,1684,3391,4730,5438,6617,5794,4299,5477,5635,3841,3696,845,1
25835,23110,30,1,1,2,9,1,1,1,4,1,1,547,296,868,729,1749,663,3,1096,60,2075,409,916,1
25836,23111,30,1,2,2,9,2,2,2,0,0,1,17997,10894,316,317,335,1892,1886,0,0,0,2156,5531,1
25837,23116,5,1,1,2,6,4,5,4,4,3,3,5233,4948,5072,4976,5232,5149,0,837,0,1030,0,1101,1
25838,23130,30,1,3,1,7,1,1,1,1,1,1,510,552,561,552,574,612,281,262,331,357,347,344,1
25839,23132,13,1,3,1,21,1,1,1,2,2,0,1828,302,13604,13715,335,362,0,6522,1049,0,0,0,1
25840,23136,23,1,1,1,9,4,2,2,2,2,2,13928,13808,13736,13481,13428,13205,2257,1737,2252,1804,1813,1795,1
25841,23141,0,1,3,1,21,4,4,4,4,2,2,3843,3814,4481,4064,4466,362,660,1925,0,933,0,0,1
25842,23154,5,1,3,1,6,4,2,2,2,3,2,4986,10420,10683,11355,11255,10606,6250,1371,2450,0,1176,757,1
25843,23155,13,1,2,2,6,3,0,0,0,0,0,273,302,316,317,335,362,0,0,0,0,0,0,1
25844,23166,23,1,1,2,12,3,4,1,2,1,2,2597,1505,2893,3370,4703,5829,0,3784,3117,4778,3394,3385,1
25845,23175,21,1,2,1,23,0,0,0,0,0,0,273,2490,316,317,335,362,3157,0,0,0,0,0,1
25846,23177,32,1,2,1,22,4,2,2,2,2,2,20564,20180,19868,19415,18885,17487,5147,5275,5131,4762,3780,3375,1
25847,23185,9,1,1,2,6,4,4,2,2,2,2,9019,8752,9060,9816,10033,10325,0,1414,1769,1122,2790,0,1
25848,23198,10,1,1,1,6,3,4,2,2,2,2,15073,14842,14956,15052,14851,14211,0,2707,2511,2359,2206,2104,1
25849,23208,20,1,3,1,11,2,2,2,2,2,2,17966,17782,17832,17764,17427,17373,3491,4176,4223,3509,4782,0,1
25850,23215,20,1,3,1,23,3,0,0,0,0,0,273,302,316,317,335,362,0,0,0,0,0,0,1
25851,23221,17,1,1,1,9,2,2,4,4,2,2,18948,18853,18685,18300,17925,17591,5826,4551,0,4281,3871,3754,1
25852,23225,10,1,1,2,8,4,4,4,4,3,3,13341,13411,13455,13572,13799,13708,2402,1129,1328,3719,2502,1760,1
25853,23234,8,1,2,2,15,4,4,4,2,2,2,15505,15856,15257,15216,14864,14471,5210,0,3018,2551,2299,2417,1
25854,23236,5,1,2,1,13,5,5,4,4,3,3,11939,11948,12170,12043,11840,11640,1619,1593,429,1783,1755,1358,1
25855,23248,11,1,1,2,7,2,2,4,4,0,0,16644,14376,10238,300,319,348,2698,0,0,0,0,0,1
25856,23251,8,1,2,1,14,5,4,2,2,2,2,15171,14570,13556,13387,12991,12133,9,1776,2517,2464,1760,1760,1
25857,23252,3,1,1,1,26,2,2,2,4,3,3,8308,8518,8929,9832,10149,9769,1619,1592,2169,1378,0,1101,1
25858,23254,16,1,2,1,9,4,4,2,2,2,2,18911,18516,18399,17510,16058,15623,17,4468,2959,2402,2948,2355,1
25859,23257,0,1,2,2,25,4,2,2,4,3,4,1248,1795,2519,2591,2913,2817,660,1414,430,933,0,0,1
25860,23269,14,1,2,1,15,1,1,1,4,1,3,534,487,4064,675,4079,3231,216,4897,0,4500,0,595,1
25861,23273,20,1,2,1,8,0,0,0,0,0,0,4091,5495,2252,3197,904,4627,5704,4489,4169,806,4701,3115,1
25862,23294,14,1,2,2,9,5,4,4,4,1,1,2061,2517,1221,317,355,379,1068,2,0,46,0,0,1
25863,23296,8,1,2,1,16,2,2,2,2,2,2,15436,14747,14315,14402,14329,14097,2064,2861,2049,2155,2278,2083,1
25864,23306,27,1,3,1,26,1,1,1,4,3,0,324,354,372,369,335,362,84,76,0,0,0,0,1
25865,23310,5,1,3,1,14,4,4,6,5,3,2,11996,12936,12862,12885,12555,12507,4041,0,1,1,1697,1760,1
25866,23311,16,1,3,2,11,1,1,1,1,1,1,1152,2251,1861,1590,3436,1567,2869,2169,1892,4170,1663,4651,1
25867,23317,6,1,1,1,24,3,4,2,2,3,2,13476,13221,13424,13703,3756,3681,0,2375,2593,0,929,445,1
25868,23319,8,1,2,1,9,3,4,4,4,2,2,14502,14270,14841,14727,11653,10629,0,4797,0,1469,1201,1188,1
25869,23332,21,1,1,1,13,1,1,1,1,0,0,1807,728,771,317,335,362,443,462,0,0,0,0,1
25870,23346,5,1,3,1,24,2,2,2,2,2,2,2575,2880,3171,3441,3493,3576,742,750,974,235,232,233,1
25871,23351,32,1,2,1,21,1,1,0,0,0,0,4027,302,316,317,335,362,0,0,0,0,0,0,1
25872,23355,2,1,3,2,26,3,4,2,2,2,2,6259,5941,6596,7103,7614,7660,0,2375,1425,1469,1612,913,1
25873,23360,36,1,2,1,14,1,1,4,1,1,1,539,896,586,465,703,1013,595,0,219,528,864,0,1
25874,23362,24,1,1,1,11,4,4,4,4,3,3,19755,19407,19378,19074,18654,18335,0,6074,4694,4420,4460,0,1
25875,23365,5,1,1,2,12,4,4,2,2,1,2,13734,13079,13051,12377,7242,7355,0,3302,1049,5810,561,505,1
25876,23372,2,1,1,2,8,4,2,2,2,2,2,5883,6021,6267,6667,6982,7261,1240,1319,1328,933,929,445,1
25877,23377,29,1,1,1,12,0,0,0,0,0,0,273,302,316,317,335,362,0,0,0,0,0,0,1
25878,23378,26,1,3,1,13,4,4,2,2,3,3,17464,17139,17300,17370,17121,16966,0,5005,4892,3926,3873,3863,1
25879,23379,2,1,2,1,8,2,2,4,4,3,3,4520,5052,4877,5359,5257,5422,2187,0,1769,0,983,0,1
25880,23380,18,1,3,1,26,1,1,1,0,0,0,2394,2203,3483,1133,1302,1829,2702,4413,1148,1410,2057,3812,1
25881,23383,10,1,2,1,20,0,0,0,0,0,0,273,302,316,317,335,362,0,0,0,0,0,0,1
25882,23386,16,1,2,1,23,1,1,0,0,0,0,1064,302,316,317,335,362,0,0,0,0,0,0,1
25883,23388,16,1,1,1,26,3,4,2,2,3,2,15940,15662,15738,16010,15617,15491,0,3302,4546,0,2983,2837,1
25884,23389,5,1,1,2,12,2,2,4,4,3,3,8354,8828,9081,10374,10335,10391,2698,1225,3563,0,2193,1358,1
25885,23397,30,1,1,2,11,0,0,0,0,0,0,832,838,4635,1158,4650,362,541,5243,1192,4733,0,2664,1
25886,23401,24,1,2,1,6,2,2,2,2,2,2,18006,17897,17880,17822,17543,17313,3695,3720,3842,3556,3574,3589,1
25887,23408,23,1,1,1,7,3,4,2,2,2,2,19731,19262,19136,18154,17829,17461,4178,4932,4081,3891,3700,3761,1
25888,23414,30,1,2,2,9,0,0,0,0,0,1,809,878,877,853,892,2353,576,558,731,790,3166,4484,1
25889,23428,18,1,2,3,27,1,1,1,1,0,1,818,345,878,317,541,1431,74,559,0,315,1444,1004,1
25890,23433,10,1,1,1,18,2,2,2,4,3,3,2042,2400,3525,3397,3668,3633,753,2736,0,933,0,3385,1
25891,23435,11,1,2,2,19,2,2,2,2,2,2,17171,15676,17661,14087,13805,13572,2704,1911,1971,2815,1954,2104,1
25892,23436,18,1,2,1,13,4,4,4,4,3,3,16200,16129,16199,16213,15993,15859,3259,3302,2849,3011,2983,2970,1
25893,23446,5,1,2,2,20,4,1,4,4,0,0,510,831,827,317,335,362,535,0,0,0,0,0,1
25894,23457,12,1,2,1,25,0,0,0,0,0,0,273,302,316,317,335,362,0,0,0,0,0,0,1
25895,23460,24,1,2,2,15,1,1,1,1,0,0,2477,2006,493,317,335,362,2366,193,0,0,0,0,1
25896,23471,18,1,2,1,19,1,1,1,1,1,1,1267,827,316,1388,14282,4661,532,0,1563,5801,4689,4526,1
25897,23476,20,1,1,1,21,0,0,0,0,1,1,273,302,316,317,1470,362,0,0,0,1668,0,0,1
25898,23488,15,1,2,1,29,2,2,2,2,2,2,18425,16995,16480,13378,11116,9360,4046,3286,2689,1783,1755,913,1
25899,23490,20,1,2,1,28,3,0,0,0,0,0,268,791,316,317,335,362,504,0,0,0,0,0,1
25900,23491,8,1,2,1,29,4,2,1,2,2,2,15995,15572,14849,15028,14523,14473,4041,6597,3049,3296,3308,3289,1
25901,23493,5,1,2,2,31,2,2,2,2,2,2,9941,7856,5867,6235,5678,5830,1619,1033,1769,3441,929,913,1
25902,23497,5,1,3,1,27,2,2,2,2,2,0,14775,14075,13466,13613,335,362,2039,1969,1259,0,0,0,1
25903,23498,12,1,2,1,29,4,2,2,2,3,3,15496,15404,15535,15871,15661,15504,2402,3024,4499,2803,2790,2775,1
25904,23500,5,1,3,1,28,2,2,2,2,2,0,12284,12023,12376,12656,335,362,6503,1592,857,0,0,0,1
25905,23503,2,1,2,1,28,2,2,2,2,2,2,5517,5619,5720,6077,6199,6251,1186,895,1115,547,559,1297,1
25906,23508,14,1,2,2,29,2,2,2,2,2,2,17820,17795,17579,8761,8724,8361,4434,3985,2511,3441,2983,3770,1
25907,23509,21,1,2,2,28,1,1,1,1,2,2,905,2461,2446,14140,13666,13117,4071,3074,6279,1311,1057,3385,1
25908,23515,5,1,3,1,29,2,2,2,2,2,2,10245,10473,10474,10033,8987,9146,2402,5058,3593,1378,1755,1760,1
25909,23518,12,1,2,1,31,3,4,2,2,2,2,17615,17236,17220,16983,16641,16567,0,4036,3912,3251,4460,3281,1
25910,23521,3,1,2,1,33,2,2,2,2,2,1,9913,9840,9895,9985,10242,8546,2045,1971,1144,933,5491,866,1
25911,23526,10,1,3,1,29,4,4,4,4,1,2,17414,16950,16364,16318,14358,13840,3460,0,2511,5877,2128,2417,1
25912,23528,3,1,3,1,34,3,4,2,2,2,2,9558,9204,9566,9838,10114,9859,0,1225,1411,1279,1077,2168,1
25913,23534,16,1,1,1,37,0,0,0,0,0,0,747,2399,2253,1435,574,612,3023,2799,1977,357,347,344,1
25914,23541,3,1,3,1,33,4,4,4,4,2,2,8181,7956,8548,8692,8809,9111,0,2803,0,1122,2061,0,1
25915,23542,18,1,3,1,40,2,2,2,2,2,2,7515,7619,7842,8301,8396,8366,998,1013,1229,801,824,913,1
25916,23543,12,1,3,1,37,3,4,4,4,3,3,15272,15323,15424,15483,15285,15127,3088,2975,2593,2699,2680,2675,1
25917,23546,10,1,1,1,31,4,4,4,4,3,3,10827,11107,11528,11783,12159,11863,2402,2375,0,3011,0,2417,1
25918,23552,28,1,1,1,42,0,0,0,0,0,0,162,204,224,225,240,264,0,0,0,0,0,169,1
25919,23556,8,1,1,1,27,1,1,1,0,0,1,1047,1061,316,317,335,3654,802,0,0,0,4229,0,1
25920,23559,6,1,2,2,36,2,2,4,2,2,2,11223,11669,11626,12478,12632,12648,2970,0,3025,1645,1787,3178,1
25921,23563,9,1,2,1,37,3,4,4,4,3,2,8523,8364,8921,9305,9130,9138,355,2375,857,0,946,2061,1
25922,23566,23,1,2,1,35,0,0,0,0,0,0,4775,1737,1815,12375,3193,3472,1947,2089,6176,3969,4122,4866,1
25923,23568,6,1,3,1,34,5,4,2,2,2,2,14872,14582,13924,13986,13863,13195,0,4959,1993,2094,1831,1871,1
25924,23571,2,1,3,2,33,2,2,2,2,2,2,6209,6349,6565,5770,5864,5903,955,867,1092,498,509,1358,1
25925,23572,3,1,2,1,30,3,4,5,4,3,2,6322,6916,6654,7331,7046,7114,2402,0,1690,0,691,681,1
25926,23577,3,1,2,1,30,0,0,0,0,0,0,1375,1103,2766,3294,8150,4492,869,3530,4506,5370,4618,257,1
25927,23584,5,1,3,1,30,2,2,2,2,2,2,7792,7396,7719,7766,4840,151,1619,1687,1769,933,0,5476,1
25928,23585,8,1,2,3,38,2,2,2,2,2,2,15403,15149,15103,15270,12722,12492,2256,2600,2912,1440,1473,1479,1
25929,23590,2,1,3,1,31,4,4,4,4,2,2,3162,3327,3495,3677,3961,4327,660,645,857,933,929,0,1
25930,23592,5,1,3,3,30,2,2,2,2,2,2,11330,11458,11719,12295,12197,12176,1927,1840,2096,1243,1257,1312,1
25931,23603,22,1,3,1,31,4,2,2,2,2,2,19875,19608,19085,17108,16820,16590,4957,4036,4029,3295,3612,2417,1
25932,23613,11,0,2,2,1,2,2,2,2,2,2,16530,13027,10887,11449,11446,11290,1399,1592,1769,1783,1755,1760,1
25933,23614,0,0,2,2,3,2,2,2,2,3,2,4340,3129,3360,3941,3820,3937,947,837,1769,0,450,349,1
25934,23615,20,0,1,2,6,2,2,4,2,2,2,19382,19430,19159,18515,18230,18005,6158,100,4953,4626,4591,5044,1
25935,23616,2,0,2,2,3,2,2,2,2,2,2,3362,3602,3894,4365,4487,4606,947,1129,1425,553,542,637,1
25936,23617,7,0,1,2,7,3,1,1,4,3,3,230,739,2202,2114,1384,1480,483,2375,0,0,0,2970,1
25937,23618,8,1,3,1,34,4,4,2,2,2,2,14684,14450,14594,14752,14651,14520,0,2375,2511,2459,2425,2417,1
25938,23626,16,0,1,2,4,3,1,4,4,0,0,273,4529,3694,317,335,362,5229,0,0,0,0,0,1
25939,23633,2,0,2,2,2,5,4,4,9,8,7,1753,1745,1729,1719,1756,1532,0,0,0,0,0,0,1
25940,23637,2,0,2,2,2,2,2,4,4,5,4,4681,5725,6341,7294,7016,6726,3578,2375,2317,0,0,913,1
25941,23643,5,0,3,2,1,4,2,2,1,2,2,11729,11999,11434,921,974,1626,2076,1731,817,19,929,913,1
25942,23646,5,0,2,2,2,2,2,2,2,2,2,12032,12289,12760,12744,4164,3717,1619,1957,3703,3679,450,445,1
25943,23647,0,0,2,2,2,4,2,2,4,3,3,2978,3317,3979,3843,4084,4106,920,2089,0,877,279,0,1
25944,23648,0,0,2,2,2,0,1,1,1,2,2,911,831,561,2261,2304,2141,535,262,2927,96,212,78,1
25945,23652,3,0,2,2,4,2,2,2,2,2,2,3864,4133,4448,4884,5158,5418,1143,1129,1769,1378,1370,1358,1
25946,23654,5,0,2,2,2,2,2,0,0,1,3,12838,302,316,317,5826,5696,0,0,0,5091,0,485,1
25947,23655,6,0,2,2,3,4,2,2,2,2,2,8756,8259,7552,6287,5119,5005,1323,1592,857,933,3783,3385,1
25948,23661,8,0,1,2,5,3,0,0,0,0,0,273,302,316,317,335,362,0,0,0,0,0,0,1
25949,23663,0,0,1,2,2,3,4,2,2,2,3,4336,4081,3913,4256,4514,4342,0,1024,1144,837,0,445,1
25950,23668,2,0,1,2,2,4,4,4,4,3,3,3278,3535,3708,3576,3791,3759,947,767,0,744,0,1358,1
25951,23671,2,0,3,2,3,4,2,2,4,3,3,4074,4270,4992,4894,5083,4998,812,2363,0,1030,0,913,1
25952,23672,3,0,2,2,3,1,1,1,1,1,1,1217,552,561,552,335,901,281,262,331,0,721,0,1
25953,23673,0,0,2,2,2,2,2,2,2,2,2,4613,4475,4388,4415,4144,4229,947,935,898,933,1755,413,1
25954,23675,4,0,1,2,5,4,2,2,4,3,2,10284,10406,10942,11410,11168,10995,1619,2975,1328,0,1451,1439,1
25955,23676,17,0,2,2,5,2,2,2,2,2,2,18427,18141,15682,15498,14593,14628,4716,2736,3117,3011,3783,0,1
25956,23679,0,0,2,2,3,3,4,4,4,3,3,3466,3272,4075,3943,4256,4154,0,2375,0,933,0,726,1
25957,23684,0,0,2,2,4,2,2,2,2,2,2,2372,2710,3045,3421,2244,2570,753,794,1328,933,929,913,1
25958,23686,5,0,2,2,3,3,4,4,2,1,2,13567,13137,13032,12738,4519,4453,1619,0,857,4676,316,356,1
25959,23691,6,0,2,2,6,7,6,5,4,1,2,14328,14077,13942,13871,12899,11678,0,0,0,5731,5069,1006,1
25960,23708,9,0,3,2,6,4,4,4,4,3,2,15884,15870,15926,15860,13531,13291,3359,3024,1849,0,1824,2355,1
25961,23713,6,0,2,2,4,4,2,2,2,2,2,13746,13560,13727,13723,11144,11051,2214,2306,1949,874,1107,0,1
25962,23716,0,0,2,2,4,2,2,2,2,2,2,3911,4048,3688,3953,4005,4089,767,927,997,287,287,288,1
25963,23717,2,0,3,2,1,3,6,5,4,2,2,7688,7593,7487,7490,4701,362,431,0,4,0,0,0,1
25964,23720,20,0,1,2,6,1,1,1,2,2,2,2328,2297,3740,4571,3401,3039,2854,4649,4029,0,1755,3385,1
25965,23727,5,0,2,2,6,2,2,2,2,2,2,11827,12068,12610,10774,10987,11010,1619,2025,1769,1783,1755,1760,1
25966,23728,11,0,1,2,7,2,2,2,2,2,2,16984,16440,15199,14478,14346,14253,3110,2383,2664,2203,2425,2417,1
25967,23733,13,0,2,2,5,4,4,4,2,2,2,18146,18017,17675,17519,16185,15900,4434,0,3680,3441,3394,3385,1
25968,23736,16,0,3,2,6,4,4,4,1,2,2,14553,15225,10206,10538,5939,15741,5430,0,6418,1643,5767,2621,1
25969,23740,8,0,2,2,6,3,4,4,4,3,3,13970,14143,14264,14340,14268,14104,3592,2463,1769,2459,1755,2970,1
25970,23743,3,0,2,2,4,3,4,2,2,3,3,5372,5329,5461,6060,5934,6335,660,935,1995,0,1755,0,1
25971,23752,5,0,3,2,3,3,4,4,2,2,2,12931,12904,12757,12640,11544,7429,1815,0,1918,1783,3932,0,1
25972,23757,4,0,1,2,7,4,1,1,1,1,3,1474,1490,1387,11497,11550,11093,1515,1333,6132,2330,0,1358,1
25973,23760,8,0,2,2,6,3,4,4,4,3,3,13049,12848,13265,13454,13230,13260,0,3985,1941,0,2737,2723,1
25974,23762,5,0,2,2,2,3,4,4,4,3,3,3391,3206,3720,3924,3992,3931,0,1592,857,456,2,445,1
25975,23763,16,0,1,2,6,1,1,4,1,2,2,713,2222,1802,2475,1141,1413,2729,18,3252,0,929,808,1
25976,23764,20,0,3,2,5,4,2,2,2,2,2,14740,13000,10134,8836,8044,5971,3629,5619,5488,5076,4963,4911,1
25977,23770,22,0,1,2,8,3,4,4,4,3,3,9613,9398,9996,10312,10628,10374,0,2675,0,2190,0,2220,1
25978,23771,5,0,1,2,8,1,1,1,1,1,1,1617,1531,2977,4651,764,4403,1582,3833,5233,624,4579,4196,1
25979,23773,6,0,2,2,6,4,2,2,4,2,2,13498,13198,13686,13345,13307,13228,2142,3961,0,1933,1920,1968,1
25980,23781,20,0,2,2,8,1,2,2,4,2,2,4784,6055,7522,7601,8526,9594,4146,3541,0,3441,3432,3429,1
25981,23785,19,0,1,2,6,4,4,4,2,2,3,17292,17455,17243,17191,17100,16921,5647,0,3842,4626,3501,3385,1
25982,23786,18,0,1,2,5,1,1,1,1,1,1,754,302,987,1527,335,1664,0,667,1785,0,1802,0,1
25983,23789,8,0,2,2,4,2,2,2,1,2,2,4279,1524,1254,12325,12209,11960,660,645,6173,1783,1755,1760,1
